fetch_card_id,image_url,name,card_code,rarity,print_finish,set_name
mtg_196_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_196_r_afr_normal.png,Ochre Jelly,196,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_20_m_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_20_m_afr_foil.png,"Icingdeath, Frost Tyrant",20,Mythic,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_20_m_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_20_m_afr_normal.png,"Icingdeath, Frost Tyrant",20,Mythic,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_202_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_202_r_afr_foil.png,Ranger Class,202,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_202_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_202_r_afr_normal.png,Ranger Class,202,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_207_m_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_207_m_afr_foil.png,The Tarrasque,207,Mythic,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_207_m_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_207_m_afr_normal.png,The Tarrasque,207,Mythic,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_209_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_209_r_afr_foil.png,"Varis, Silverymoon Ranger",209,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_209_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_209_r_afr_normal.png,"Varis, Silverymoon Ranger",209,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_211_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_211_r_afr_foil.png,Werewolf Pack Leader,211,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_211_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_211_r_afr_normal.png,Werewolf Pack Leader,211,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_216_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_216_r_afr_foil.png,Adult Gold Dragon,216,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_216_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_216_r_afr_normal.png,Adult Gold Dragon,216,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_217_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_217_r_afr_foil.png,Bard Class,217,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_217_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_217_r_afr_normal.png,Bard Class,217,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_219_u_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_219_u_afr_foil.png,Bruenor Battlehammer,219,Uncommon,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_219_u_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_219_u_afr_normal.png,Bruenor Battlehammer,219,Uncommon,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_220_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_220_r_afr_foil.png,Drizzt Do'Urden,220,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_220_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_220_r_afr_normal.png,Drizzt Do'Urden,220,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_222_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_222_r_afr_foil.png,Fighter Class,222,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_222_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_222_r_afr_normal.png,Fighter Class,222,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_227_m_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_227_m_afr_foil.png,"Minsc, Beloved Ranger",227,Mythic,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_227_m_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_227_m_afr_normal.png,"Minsc, Beloved Ranger",227,Mythic,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_228_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_228_r_afr_foil.png,Monk Class,228,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_228_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_228_r_afr_normal.png,Monk Class,228,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_229_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_229_r_afr_foil.png,"Orcus, Prince of Undeath",229,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_229_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_229_r_afr_normal.png,"Orcus, Prince of Undeath",229,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_23_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_23_r_afr_foil.png,Loyal Warhound,23,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_23_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_23_r_afr_normal.png,Loyal Warhound,23,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_230_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_230_r_afr_foil.png,Rogue Class,230,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_230_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_230_r_afr_normal.png,Rogue Class,230,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_232_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_232_r_afr_foil.png,Skeletal Swarming,232,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_232_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_232_r_afr_normal.png,Skeletal Swarming,232,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_233_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_233_r_afr_foil.png,Sorcerer Class,233,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_233_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_233_r_afr_normal.png,Sorcerer Class,233,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_235_m_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_235_m_afr_foil.png,Tiamat,235,Mythic,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_235_m_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_235_m_afr_normal.png,Tiamat,235,Mythic,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_237_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_237_r_afr_foil.png,Triumphant Adventurer,237,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_237_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_237_r_afr_normal.png,Triumphant Adventurer,237,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_238_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_238_r_afr_foil.png,"Volo, Guide to Monsters",238,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_238_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_238_r_afr_normal.png,"Volo, Guide to Monsters",238,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_239_m_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_239_m_afr_foil.png,"Xanathar, Guild Kingpin",239,Mythic,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_239_m_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_239_m_afr_normal.png,"Xanathar, Guild Kingpin",239,Mythic,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_240_u_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_240_u_afr_foil.png,Bag of Holding,240,Uncommon,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_240_u_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_240_u_afr_normal.png,Bag of Holding,240,Uncommon,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_241_m_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_241_m_afr_foil.png,The Deck of Many Things,241,Mythic,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_241_m_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_241_m_afr_normal.png,The Deck of Many Things,241,Mythic,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_243_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_243_r_afr_foil.png,Eye of Vecna,243,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_243_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_243_r_afr_normal.png,Eye of Vecna,243,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_246_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_246_r_afr_foil.png,Hand of Vecna,246,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_246_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_246_r_afr_normal.png,Hand of Vecna,246,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_252_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_252_r_afr_foil.png,Treasure Chest,252,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_252_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_252_r_afr_normal.png,Treasure Chest,252,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_253_cave-of-the-frost-dragon_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_253_cave-of-the-frost-dragon_r_afr_foil.png,Cave of the Frost Dragon,253_cave-of-the-frost-dragon,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_253_cave-of-the-frost-dragon_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_253_cave-of-the-frost-dragon_r_afr_normal.png,Cave of the Frost Dragon,253_cave-of-the-frost-dragon,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_254_den-of-the-bugbear_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_254_den-of-the-bugbear_r_afr_foil.png,Den of the Bugbear,254_den-of-the-bugbear,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_254_den-of-the-bugbear_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_254_den-of-the-bugbear_r_afr_normal.png,Den of the Bugbear,254_den-of-the-bugbear,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_255_dungeon-descent_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_255_dungeon-descent_r_afr_foil.png,Dungeon Descent,255_dungeon-descent,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_255_dungeon-descent_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_255_dungeon-descent_r_afr_normal.png,Dungeon Descent,255_dungeon-descent,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_257_hall-of-storm-giants_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_257_hall-of-storm-giants_r_afr_foil.png,Hall of Storm Giants,257_hall-of-storm-giants,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_257_hall-of-storm-giants_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_257_hall-of-storm-giants_r_afr_normal.png,Hall of Storm Giants,257_hall-of-storm-giants,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_258_hive-of-the-eye-tyrant_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_258_hive-of-the-eye-tyrant_r_afr_foil.png,Hive of the Eye Tyrant,258_hive-of-the-eye-tyrant,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_258_hive-of-the-eye-tyrant_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_258_hive-of-the-eye-tyrant_r_afr_normal.png,Hive of the Eye Tyrant,258_hive-of-the-eye-tyrant,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_259_lair-of-the-hydra_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_259_lair-of-the-hydra_r_afr_foil.png,Lair of the Hydra,259_lair-of-the-hydra,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_259_lair-of-the-hydra_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_259_lair-of-the-hydra_r_afr_normal.png,Lair of the Hydra,259_lair-of-the-hydra,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_26_u_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_26_u_afr_foil.png,Moon-Blessed Cleric,26,Uncommon,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_26_u_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_26_u_afr_normal.png,Moon-Blessed Cleric,26,Uncommon,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_261_treasure-vault_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_261_treasure-vault_r_afr_foil.png,Treasure Vault,261_treasure-vault,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_261_treasure-vault_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_261_treasure-vault_r_afr_normal.png,Treasure Vault,261_treasure-vault,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_27_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_27_r_afr_foil.png,"Nadaar, Selfless Paladin",27,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_27_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_27_r_afr_normal.png,"Nadaar, Selfless Paladin",27,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_28_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_28_r_afr_foil.png,Oswald Fiddlebender,28,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_28_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_28_r_afr_normal.png,Oswald Fiddlebender,28,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_29_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_29_r_afr_foil.png,Paladin Class,29,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_29_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_29_r_afr_normal.png,Paladin Class,29,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_33_u_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_33_u_afr_foil.png,Portable Hole,33,Uncommon,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_33_u_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_33_u_afr_normal.png,Portable Hole,33,Uncommon,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_39_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_39_r_afr_foil.png,Teleportation Circle,39,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_39_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_39_r_afr_normal.png,Teleportation Circle,39,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_4_m_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_4_m_afr_foil.png,The Book of Exalted Deeds,4,Mythic,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_4_m_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_4_m_afr_normal.png,The Book of Exalted Deeds,4,Mythic,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_48_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_48_r_afr_foil.png,The Blackstaff of Waterdeep,48,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_48_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_48_r_afr_normal.png,The Blackstaff of Waterdeep,48,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_56_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_56_r_afr_foil.png,Dragon Turtle,56,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_56_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_56_r_afr_normal.png,Dragon Turtle,56,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_6_u_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_6_u_afr_foil.png,Cleric Class,6,Uncommon,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_6_u_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_6_u_afr_normal.png,Cleric Class,6,Uncommon,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_60_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_60_r_afr_foil.png,"Grazilaxx, Illithid Scholar",60,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_60_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_60_r_afr_normal.png,"Grazilaxx, Illithid Scholar",60,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_62_m_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_62_m_afr_foil.png,"Iymrith, Desert Doom",62,Mythic,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_62_m_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_62_m_afr_normal.png,"Iymrith, Desert Doom",62,Mythic,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_63_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_63_r_afr_foil.png,Mind Flayer,63,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_63_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_63_r_afr_normal.png,Mind Flayer,63,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_78_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_78_r_afr_foil.png,Tasha's Hideous Laughter,78,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_78_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_78_r_afr_normal.png,Tasha's Hideous Laughter,78,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_8_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_8_r_afr_foil.png,Dancing Sword,8,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_8_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_8_r_afr_normal.png,Dancing Sword,8,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_80_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_80_r_afr_foil.png,True Polymorph,80,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_80_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_80_r_afr_normal.png,True Polymorph,80,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_81_u_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_81_u_afr_foil.png,Wizard Class,81,Uncommon,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_81_u_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_81_u_afr_normal.png,Wizard Class,81,Uncommon,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_82_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_82_r_afr_foil.png,Wizard's Spellbook,82,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_82_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_82_r_afr_normal.png,Wizard's Spellbook,82,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_86_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_86_r_afr_foil.png,Yuan-Ti Malison,86,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_86_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_86_r_afr_normal.png,Yuan-Ti Malison,86,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_87_m_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_87_m_afr_foil.png,Acererak the Archlich,87,Mythic,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_87_m_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_87_m_afr_normal.png,Acererak the Archlich,87,Mythic,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_88_r_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_88_r_afr_foil.png,Asmodeus the Archfiend,88,Rare,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_88_r_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_88_r_afr_normal.png,Asmodeus the Archfiend,88,Rare,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_91_m_afr_foil,https://card-images.fetchtcg.com/mtg/2698/large/mtg_91_m_afr_foil.png,The Book of Vile Darkness,91,Mythic,Foil,Dungeons & Dragons: Adventures in the Forgotten Realms
mtg_91_m_afr_normal,https://card-images.fetchtcg.com/mtg/2698/large/mtg_91_m_afr_normal.png,The Book of Vile Darkness,91,Mythic,Normal,Dungeons & Dragons: Adventures in the Forgotten Realms
